Trinity_ID	SA11_S12	SA11_S9	SA16	SA20	SA21	SA23	SA25	SA26	SA31	SA32	SA39	SA42	SA48	SA4_S1	SA4_S2	SA50	SA52	SA5_S3	SA5_S4	SA68	SA74	SA7_S5	SA7_S6	SA80	SA89	SA97	SA9_S7	SA9_S8
TRINITY_DN5064_c0_g1_i3	1.32757039280005	-1.95862713757126	0.99956694479776	-1.47726893133878	-2.11696416473836	-2.11696416473836	-1.20623150283545	3.47549287252972	-2.11696416473836	2.48864868996375	-0.584896612449328	2.39108411382964	-2.11696416473836	2.86493414273537	-2.11696416473836	0.290116610712142	1.90318240837342	-2.11696416473836	5.00658823043502	-1.54358963829241	-2.11696416473836	4.01180351194719	-1.82771987958172	-2.11696416473836	-2.11696416473836	0.0896790592450372	-2.11696416473836	4.91930837208342
TRINITY_DN46872_c0_g1_i1	-0.317603465949168	0.233297198698355	-0.194599511894348	-0.317603465949168	-0.317603465949168	0.51751214930905	-0.317603465949168	-0.226750035498054	1.42827922295309	-0.222691818923701	-0.199908423279413	-0.317603465949168	-0.317603465949168	-0.317603465949168	0.247993709905057	0.102474650030206	0.0959906164600072	0.243111488525311	-0.317603465949168	-0.317603465949168	-0.317603465949168	-0.317603465949168	0.0763618097110746	1.13972815953585	-0.317603465949168	-0.0985124077029712	0.93275180581388	-0.263797022253374
TRINITY_DN279_c7_g2_i2	3.74038266023393	-1.49150531940401	1.15755788416258	-0.921375735213265	-0.701568389018143	-2.57501792779395	0.235056218048019	1.62030338909198	-2.42999929470657	0.427078388661981	0.885301326254132	1.06673200682958	-1.85170801179228	1.77444047736012	-2.83172456314886	0.481954098427185	0.486888001796302	-0.4746777333387	3.63452280647047	1.57441043591109	-3.54351841870208	4.07367992253209	-0.479674849933996	-1.75823151240515	-3.61031859999846	1.15582343677649	-3.01291052571619	3.3680998286157
TRINITY_DN123561_c0_g2_i3	-0.764853194201093	-0.85608464489864	0.312474814519443	0.984995399603097	3.18221663566871	0.456257401159525	0.825225251742384	-0.51814001380727	-0.398018568285572	-0.267940896932804	-0.564222404288815	0.209943429519689	1.76504540215893	-0.710785091749666	-0.522465939210061	-0.38220805343811	-0.779016311473656	-0.936060021619236	-0.817035918476961	-0.623394848060841	0.860952956216909	-0.697273162032119	-0.867045343704055	0.699926482126387	1.99713489834119	0.055983254552421	-0.709551491810556	-0.936060021619236
TRINITY_DN1318_c0_g3_i1	1.11812516954919	0.678238585101901	0.631049810755868	-1.21764925202288	-2.51927282137847	2.85465006184607	-0.810578062554091	0.766810395863613	2.24139294641843	0.0402062814220647	1.23836192804831	-0.15724209377882	-3.99080303066471	1.91930308563127	0.760827585010164	-0.551734936977747	-0.351771754209421	-2.10079106863085	2.4673830525151	1.28045977778401	-4.66538458088478	0.909492628567147	-0.0404965192077116	0.400209518613813	-1.55443702194536	1.56340395892946	-2.34919645918053	1.43944281537894
TRINITY_DN7496_c0_g1_i14	-0.667967188770528	-0.878356053215931	-0.148912046382267	2.72938851347605	4.52879272096392	0.805115839639297	-0.878356053215931	-0.878356053215931	-0.878356053215931	-0.563369567747415	-0.878356053215931	-0.543787777549798	0.58212441682408	-0.878356053215931	-0.536939528737208	-0.512103789516367	-0.0800981205714307	-0.764655554051202	-0.878356053215931	0.281918778192663	0.112235819371653	-0.878356053215931	-0.733004667643311	0.291568948226382	4.30489224206563	-0.493201156331587	-0.878356053215931	-0.686793402515175
TRINITY_DN6587_c3_g1_i4	-0.0295842365699519	-0.526703388313154	1.32461517225885	0.649296127538843	-1.03462485327048	-0.713851376324611	-0.104076734022627	0.212695081709338	-0.681866328229845	0.693948749288883	0.957418422901175	1.68433948248906	-0.573096293797605	0.75698087143407	-0.726613538718304	0.918454099342026	0.666702404142459	-0.681866328229845	0.0024058776744853	0.0963060165559668	-1.03462485327048	-0.203558342665409	-0.793394817755037	0.0433017254145869	-0.737139937559907	0.274551334208033	-0.803192444822517	0.363178108592008
TRINITY_DN6320_c0_g1_i21	1.54408789554631	0.505724228955337	0.875523173461823	-3.06182121868841	-3.0603792445145	0.476965235973913	-3.06182121868841	-3.06182121868841	2.3175224886262	2.23324054152952	1.42971124311591	1.53672264487255	-3.05893871015529	1.01636161892286	1.10874483810366	-3.06182121868841	1.30226089411708	0.685995810223257	1.7325946476617	1.00530117427775	-3.06182121868841	1.76284481752122	-0.0746822929877706	1.0227533432371	-3.0603792445145	1.20773563276836	1.04226378632308	1.75713157037648
TRINITY_DN1283_c0_g2_i1	5.58163222423342	-2.97428360338172	3.65620923797442	-2.97428360338172	-2.97428360338172	-2.97428360338172	-2.97428360338172	4.28388666558961	-2.97428360338172	4.34117394252202	-2.97428360338172	3.82909844210096	-2.97428360338172	5.87875766378354	-2.97428360338172	1.38136701389629	1.38965838752769	-2.97428360338172	6.0821617395676	3.02025086620202	-2.97428360338172	4.70397144474974	-2.97428360338172	-2.97428360338172	-2.97428360338172	1.36278519666463	-2.97428360338172	-0.896698774086119
TRINITY_DN464_c5_g1_i1	2.85053327639193	-0.685997269084759	1.42763638693912	-0.646164313945678	-1.25763709638047	0.340065027501437	-0.582709460672737	1.02724602899199	-1.13460942835176	1.33648613987668	-0.0768185309427794	1.51969417774799	-1.43018184621086	0.313298117938652	-0.713017483018468	1.16679230251769	1.01314135619116	-0.758219307002417	-0.270607592325614	0.577271931287903	-2.30517548514383	2.06289439138825	-0.911759284672283	-0.68365104147237	-2.30517548514383	1.00821549968957	-1.47167814828399	0.590127136189479
TRINITY_DN77287_c0_g2_i1	-0.898838865893641	-0.898838865893641	0.780584932218956	2.46489291665081	3.88571746351154	1.48742027523971	-0.314838482607868	-0.898838865893641	1.18930273097538	0.196072781131826	-0.461611126980731	-0.529232795861803	-0.898838865893641	-0.898838865893641	-0.411352516545104	-0.898838865893641	-0.898838865893641	-0.763960811550529	-0.898838865893641	-0.898838865893641	-0.898838865893641	-0.898838865893641	-0.898838865893641	0.917556043275481	4.1631100991971	-0.01991738614379	-0.898838865893641	-0.898838865893641
TRINITY_DN44507_c0_g1_i11	-0.355273588629275	-0.366170844361205	0.201969125744724	0.129107697326369	0.59649211375203	-0.708635231020733	0.0697007975653334	0.166244969685164	-1.07379194496816	0.328421947371798	0.337794884879306	0.807790998772688	0.71867389084195	-0.323297965957309	-1.24556275695665	0.222196014463633	0.384615496292043	-1.57483673295327	0.0930662025848226	0.232753711925993	1.51724180677063	0.144544916465386	-1.22170167260034	-0.787324664880732	1.89087658664269	0.688541130813552	-1.31363548497843	0.440198595408006
TRINITY_DN1663_c0_g1_i12	-1.45184050065616	4.13090333071464	-0.581347684818627	-1.18712984858799	-1.24050185609372	3.40722541908347	-1.67009932669472	-1.5274421849974	2.90183136330429	-1.09597104911117	-0.736359772627427	-1.14100317045551	-1.75711077365865	-1.3980431330802	5.31948923250128	-0.762544659709276	-0.715260361817776	4.11954239139148	-0.513520350500141	-1.91462152376978	-2.69117559430216	-1.87302900689863	4.34828915412575	3.27854217384653	-1.546292305725	-1.32563175257462	-0.960796503422173	-1.41610170546628
TRINITY_DN3221_c0_g1_i6	-1.06019571225212	-1.06019571225212	0.259422221948038	0.643790891611308	2.59263492333659	0.0521708108204402	0.931122044648076	-0.343863231964136	-0.57993059019766	-0.435392946999176	0.312756385659706	0.199227440029292	2.34375365198074	-0.770951427095481	-0.775681579007878	0.230228691613176	-0.0732387497277219	-1.06019571225212	-1.06019571225212	0.396610436978351	1.0380890834713	-0.622967973339213	-1.06019571225212	-0.0841987546356798	1.50345055723194	0.525728264706478	-0.981585877555757	-1.06019571225212
TRINITY_DN4087_c1_g1_i1	2.51724850077408	-0.80532688121345	-0.136863505394377	-1.22432634664472	-1.22432634664472	-0.548058938378826	-1.22432634664472	1.08659538858563	-1.22432634664472	0.553040762805697	-0.023319880588623	2.51152072538147	-1.22432634664472	0.854283488051651	-0.299846354285693	-0.797793208528043	-0.0973534903869504	-1.14026208185624	1.7646309496532	0.340295705792265	-1.22432634664472	2.87648314500545	-0.115969168554298	-0.69625518206598	-1.22432634664472	-1.22432634664472	-1.10929310369848	3.06085390205925
TRINITY_DN6491_c0_g1_i15	3.26806299470623	-2.46200066358008	1.9953406503657	-0.84632863621724	-1.49998463787078	-0.906357276022497	-1.25244924992204	0.887001968246985	-0.53231441219384	1.30985127369058	2.46132308558262	1.22018455069624	-2.71659470661322	1.23322033416914	-2.58698196848275	0.942644865605097	0.278889812264284	-2.71659470661322	3.08308841725007	2.37040130483852	-2.71659470661322	3.03494935247588	-2.49626475173367	-0.310602346937386	-2.02863821256874	0.856901008882387	-2.71659470661322	2.84644136320819
TRINITY_DN1294_c1_g1_i2	1.89554279743548	0.647688532881104	-0.239677111253398	-1.87922864260529	-2.50183347728662	-0.0674824123883795	-0.638102593950397	0.283272401818158	-0.207925456090289	0.733498694686252	0.735040612260366	0.388692567272208	-1.20230724735528	1.40698088138272	0.562671871672039	0.457999235669721	0.396337846662622	0.0437940253236215	1.42536262477736	-1.81633478740376	-1.6049538754108	0.981357189080369	-0.0526411842638339	0.247879011895141	-1.84830464667302	0.67517699233229	-0.0218782289142609	1.19937437844588
TRINITY_DN4306_c0_g1_i2	-0.617949144128281	-1.10954573853873	-0.741056737893626	-1.10954573853873	-1.10954573853873	3.65662535057112	-0.938338911120587	-0.707915271953989	2.94547633752345	-1.10954573853873	-0.977297940240289	-1.10954573853873	-1.10954573853873	-1.10954573853873	-0.211918064259179	-0.673383899224279	-0.981252337528912	1.69285430157611	-0.825031605294484	-1.10954573853873	-0.24640019554933	-0.359368032945672	4.11322018940998	2.59598988998248	-1.10954573853873	-1.10954573853873	4.21411255248752	-0.84290909602474
TRINITY_DN1303_c2_g3_i4	4.38653979835401	-2.25337244802351	3.8569699131941	-2.25337244802351	-2.25337244802351	-2.25337244802351	-2.25337244802351	1.75346412937314	-2.25337244802351	4.51613484341273	3.99592118213723	-2.25337244802351	-2.25337244802351	-2.25337244802351	-2.25337244802351	-2.25337244802351	-2.25337244802351	-2.25337244802351	5.92891264378793	2.94967205537575	-2.25337244802351	5.09221908395119	-2.25337244802351	-2.25337244802351	-2.25337244802351	2.62775375179408	-2.25337244802351	5.45311666304309
TRINITY_DN6223_c0_g1_i1	-0.357271661149445	-0.224498577652114	0.416034262726305	1.20886257832863	0.524011224326919	0.0734381183557522	1.59912347778358	-0.579867422167821	-1.02600058576359	-0.661994685212739	-0.367781102524668	-0.922795641733473	2.33778554730332	-0.768011846960661	-0.638825366871489	-0.653356141780273	-0.686052821943019	-0.417686856433642	0.236306390414303	-0.262073331016767	2.04204348775413	0.548798622366751	-0.438400862207993	-0.476430371954731	0.248916972272463	-0.384674197632194	-0.359509975484154	-0.0100892331433888
TRINITY_DN1178_c1_g1_i10	0.855400771327737	1.32129614287705	0.98298701983881	-1.45714608726532	-3.0536042268243	0.294486522552736	-1.66679328035209	0.405827391812995	-0.274554673986843	0.81873206128034	1.00739426085957	0.538673396796163	-3.0536042268243	0.467572174903263	0.171670703045268	0.4404272965032	0.544403595637793	1.10578276738881	1.89733070149024	1.10497516826288	-3.0536042268243	1.33994926203683	0.421869819919734	-1.06591954925754	-1.8875315508776	0.640941712189352	0.502211928237338	0.650825125252175
TRINITY_DN89868_c0_g2_i1	3.72363262703498	-2.88328331479022	2.60471745604385	-2.88328331479022	-2.88328331479022	-2.88328331479022	-2.88328331479022	3.13098269974127	-2.88328331479022	2.50803761734655	3.51061333789853	3.39728332970479	-2.88328331479022	4.93961250416747	-2.88328331479022	1.77057925053595	2.9205120067481	-2.88328331479022	3.600435742246	1.16904562549651	-2.88328331479022	3.47009291186338	-2.88328331479022	-2.88328331479022	-2.88328331479022	-0.435439670428137	-2.88328331479022	4.05586096866388
TRINITY_DN2513_c0_g1_i1	-1.85520628775893	0.571874279782384	0.745874021717305	1.60950193610286	1.76499697681337	1.55405489847823	-0.00231624602702407	-0.625812906211659	2.09104466440917	-1.4354144340296	-1.0106668098053	-1.16863762650999	0.109270055805336	-1.90622628051783	2.3095294586522	-0.767212772941022	-0.803508902164012	1.53935323407147	-1.09398312170304	-1.54192614331591	1.07784660133737	-2.0062071616146	1.75279738871953	1.42367738970537	0.277824325514234	-2.0062071616146	1.07640187041871	-1.68072124731405
TRINITY_DN11964_c0_g2_i5	-1.11495198856032	-1.11495198856032	-1.11495198856032	4.19959953533285	5.17981577908624	-1.11495198856032	2.97835464581157	-1.11495198856032	-1.11495198856032	-0.62643697960251	-1.11495198856032	-1.11495198856032	3.06479789873531	-1.11495198856032	-0.96699410717322	-1.11495198856032	-1.11495198856032	-0.236815221933374	-1.11495198856032	-1.11495198856032	2.26923600079717	-1.11495198856032	-0.756555726603668	-1.11495198856032	4.49320671216031	-1.11495198856032	-0.644024731085195	-1.11495198856032
TRINITY_DN7563_c0_g1_i3	3.40011066994554	-2.39323874765019	2.12292475608567	-2.65746892233892	-2.66466442374312	-2.06344333815817	-1.67916399343823	4.14756423373983	-2.66466442374312	1.17680557572268	-0.643895558648548	3.76879583236318	-2.66466442374312	0.765085427057097	-2.66466442374312	2.16589514879114	3.16733945295804	-1.14864927673945	6.00015259847267	-2.66466442374312	-2.66466442374312	5.82403132851644	-2.3346797739847	-2.66466442374312	-2.66466442374312	-2.66466442374312	-1.8295488084849	6.19336320947891
TRINITY_DN1869_c2_g1_i5	1.38193326093324	-0.258658618451181	0.498957861157676	-1.21595147188092	-1.55811937321261	-1.03857857946727	-2.27492367281396	-0.181507605642949	-0.13548833278614	0.633754190073834	1.20757928516837	1.10980282022291	-3.41570232859676	0.337688269069231	-0.426199967734379	0.229192227840247	0.528875045344275	0.211554298330566	1.33023412700786	1.39196170927981	-3.41570232859676	2.51411233518496	1.33640397072843	0.279846139536339	-2.73223043574153	1.64961147410427	-0.000214057547060165	2.01176975848953
TRINITY_DN7926_c0_g1_i2	-0.0469879492694874	-0.60182234516368	-0.60182234516368	4.40389201882453	4.07748884357128	-0.60182234516368	-0.60182234516368	-0.60182234516368	-0.60182234516368	0.0571888260344698	1.59572856225619	-0.60182234516368	-0.60182234516368	-0.60182234516368	-0.60182234516368	-0.60182234516368	-0.60182234516368	-0.496144267269143	-0.60182234516368	-0.60182234516368	-0.60182234516368	-0.60182234516368	-0.60182234516368	-0.60182234516368	3.04710321428944	-0.60182234516368	-0.60182234516368	-0.60182234516368
TRINITY_DN6789_c0_g1_i18	0.822366392745723	-0.216166049849025	-0.160420176440205	-1.99209282909411	-1.69358959579212	-0.0026437427062711	-1.4022256509773	0.0893393960270896	0.972081397630736	1.24507115887309	0.0183814820223058	-0.0134923608421427	-3.10381791165294	0.545498930065882	1.43795757760968	-0.956764999968567	-0.57278083503378	1.05487373529749	0.726769316642381	-0.228497395045291	-2.84861149594617	2.41386681306994	2.22023986459902	-1.50270798835519	-1.55298119483641	-0.317900560948428	3.84325920040151	1.17498752250311
TRINITY_DN5621_c0_g1_i47	-1.06934947914217	-1.39372489444828	0.466534773597596	0.753432510538714	-0.740201552251472	-0.418429180289501	1.50201881434903	0.456379675068664	-0.82188534984518	0.389637480825898	-0.227342256771046	-1.20353129549998	4.23585438093556	0.0394159382607755	-0.150316499250426	-0.170632814979353	0.0193210955648651	-0.178523600598819	0.0294035034681353	-0.724713534035692	4.76794383076843	-0.267734823445082	-0.7448805672963	-1.14566847111398	-1.63006443361665	-0.212684457643628	0.0654840345164487	-1.62574282766656
TRINITY_DN1487_c0_g1_i9	-0.685889147639031	0.566284265562996	-0.685889147639031	-0.685889147639031	-0.685889147639031	3.2254189427263	-0.685889147639031	-0.685889147639031	1.29230648204262	-0.685889147639031	-0.685889147639031	-0.685889147639031	-0.685889147639031	-0.685889147639031	1.91366669490734	-0.0799207887975721	-0.685889147639031	-0.0620222857863323	-0.685889147639031	-0.685889147639031	1.64036055319843	-0.685889147639031	-0.685889147639031	1.41172164898739	-0.685889147639031	0.0145505705020617	2.42363857415933	-0.685889147639031
TRINITY_DN727_c0_g1_i23	-0.920076085645269	-0.625490238957001	0.401225635611984	0.9711257584138	0.332910129619757	-1.02602816854073	-0.418911723248238	0.0945272009363123	-0.100139602882551	0.624132598088203	0.40747716761646	-0.156661052576644	1.61686730881737	-0.0937241731302985	-0.573467361796958	0.285330684636445	0.288043793176312	-0.709586415070329	0.221655457282886	0.10379632155924	2.21756975782865	-0.749716262462756	-0.585832511765257	-0.315160412243488	-0.486565926294946	-0.136739385572003	-0.290158174832094	-0.376404318568864
TRINITY_DN1143_c0_g1_i84	-0.243313895603689	-0.243313895603689	-0.243313895603689	0.121818697848841	0.493074505099772	-0.0404260621335454	1.70116977554506	-0.12961339643896	-0.243313895603689	-0.243313895603689	-0.243313895603689	-0.243313895603689	1.80561974959423	-0.243313895603689	-0.243313895603689	-0.243313895603689	-0.243313895603689	-0.103189671694618	-0.243313895603689	-0.243313895603689	0.0786141992836736	-0.175675178728325	0.00885951759833825	-0.243313895603689	0.230732703715617	-0.243313895603689	-0.0979625100310687	-0.243313895603689
TRINITY_DN5474_c0_g1_i13	1.30381914299879	0.266815632458181	1.50539071298125	-1.7062445403459	-1.7062445403459	-0.555684863770522	-1.7062445403459	1.37048556113224	0.186729274927431	0.641137650969208	0.399768697276216	-0.642051478418411	-1.7062445403459	2.96782058138573	0.632607698799281	0.813045738690622	1.39624563071252	0.361049981122629	-0.620140169102612	0.972728767508267	-1.7062445403459	-0.713476109576979	0.483738113437663	-0.509637496251085	-1.7062445403459	0.363801247827027	-0.225462415941923	-0.161264657090099
TRINITY_DN9804_c0_g1_i7	-0.427387226939882	-0.427387226939882	-0.427387226939882	5.08613510094355	6.02593279949339	-0.427387226939882	-0.427387226939882	-0.427387226939882	-0.427387226939882	-0.427387226939882	-0.427387226939882	-0.427387226939882	-0.427387226939882	-0.427387226939882	-0.427387226939882	-0.427387226939882	-0.427387226939882	-0.427387226939882	-0.427387226939882	-0.427387226939882	-0.427387226939882	-0.427387226939882	-0.427387226939882	-0.427387226939882	-0.427387226939882	-0.427387226939882	-0.427387226939882	-0.427387226939882
TRINITY_DN669_c0_g2_i1	-0.926386691804609	-0.813012110788629	-1.00811870620394	5.54361581626854	3.47035808067375	-0.537976607484641	-0.0857197954738027	-0.778984706988436	-0.4839855893489	0.268971749813083	3.03866240086133	-0.668950161227745	0.106145142733297	-1.03063023747449	-0.704703908967903	-0.764485137293321	-0.28860208279395	-0.747933961029473	-0.792499513462917	-0.591111657075326	0.352698402077019	-0.592096095899527	0.224374305101479	-0.483072202144672	0.615732807910812	-1.14299676054705	-0.584239330173288	-0.5950534492567
TRINITY_DN89380_c0_g1_i6	-1.15321735522126	0.267938605440968	1.01510376051847	-1.15321735522126	-1.15321735522126	-1.15321735522126	-1.15321735522126	0.691971580118822	0.979359487448753	-0.325398330603936	0.537423223394438	1.23276580407655	-1.15321735522126	1.21973474269057	0.394232473922711	-0.111273525251088	1.4187021080243	0.0947101582223302	-0.158999707815261	1.16205903179368	-1.15321735522126	-0.676058144034614	0.344011773566351	0.592235127910442	-1.15321735522126	1.6063646180123	-0.554852149897611	-0.504291795768134
TRINITY_DN1039_c0_g1_i1	-0.537996658403144	-1.03539772358341	-0.987034702022007	2.60147827129312	2.36895778951475	0.617462366030824	1.71331700666102	-0.412954739232644	-0.277258822659494	-0.223510721006894	-0.511894555857563	-1.08981950583879	-0.665073919274736	0.545559247224657	0.306003860441511	-1.41922614032505	-1.13891068017195	0.0168825626294211	0.456305131138127	-0.597264538884278	-1.03050465343647	1.06280212895881	-0.0634717526363282	-1.9577510723276	2.28119661401383	-1.15021312520906	1.17832489131426	-0.0500065583509217
TRINITY_DN10514_c0_g2_i2	0.917257909170927	-1.92873386149365	0.631247332666183	2.14242813179561	0.937778532594152	-1.03420709123625	2.07036417221196	2.00096246809008	-1.92873386149365	0.652135201499223	0.171907454479823	0.0891880465036161	-1.92873386149365	0.0895442235307038	-0.909387772688834	-0.806392453967526	-1.23274004838375	-0.561362795845117	1.12646179274848	-0.957144325963584	-0.874927417797852	1.03103629371782	-1.92873386149365	-1.39666630920462	1.89052556862399	1.89144510092154	-1.77557707343223	1.62105850594022
